17.74,19013,20131,19779,19227,18824,17705,18111,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003
18.73,20131,19779,19227,18824,17705,18111,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853
13.73,19779,19227,18824,17705,18111,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091
18.205,19227,18824,17705,18111,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209
16.17,18824,17705,18111,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433
20.92,17705,18111,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768
19.925,18111,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390
19.33,17408,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666
16.02,18509,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740
17.82,18510,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266
15.69,17910,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452
26.715,17690,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613
19.295,18149,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773
19.455,19632,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440
18.54,19426,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362
19.49,18760,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601
23.42,16379,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989
17.035,15083,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210
15.965,14553,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243
18.285,17509,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875
17.325,20911,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078
17.005,22958,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244
20.19,25257,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703
23.53,26659,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544
24.305,27104,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125
24.375,26439,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539
24.81,25840,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964
24.875,25694,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665
26.315,26093,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200
26.195,26821,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238
20.47,26870,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202
22.97,26889,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140
24.41,27283,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417
36.33,25739,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692
32.695,23889,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866
32.695,22278,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254
38.725,20337,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482
28.71,19179,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425
29.665,16566,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865
27.79,14146,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801
28.96,12015,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066
28.28,10285,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093
19.16,6316,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863
27.905,4106,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194
26.125,3465,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661
28.92,3657,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656
34.51,4756,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780
24.015,6003,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116
30.625,7853,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530
25.38,9091,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287
28.18,12209,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318
18.99,13433,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260
20.6,16768,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911
17.955,16390,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136
16.035,18666,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466
32.27,19740,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611
18.8,21266,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437
16.235,21452,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375
18.85,21613,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658
18.59,21773,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283
22.855,21440,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200
22.035,20362,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135
17.655,20601,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306
18.405,20989,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404
27.16,20210,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931
19.865,18243,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772
17.05,16875,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406
17.985,19078,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957
22.475,22244,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972
41.65,23703,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563
17.495,25544,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106
19.345,27125,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449
15.93,26539,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860
15.35,24964,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343
21.145,23665,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128
20.705,23200,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298
24.72,24238,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004
27.82,25202,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422
20.815,26140,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618
23.22,27417,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017
29.5,27692,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532
28.59,26866,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089
21.53,26254,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326
28.47,24482,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579
41.63,22425,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385
34.835,20865,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470
57.52,18801,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854
37.675,16066,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854,2128
41.095,14093,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854,2128,1785
40.035,11863,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854,2128,1785,1707
27.165,7194,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854,2128,1785,1707,2138
30.925,4661,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854,2128,1785,1707,2138,2406
29.875,3656,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854,2128,1785,1707,2138,2406,2847
30.905,3780,4116,4530,6287,7318,9260,10911,14136,15466,18611,18437,20375,20658,21283,20200,20135,20306,20404,19931,19772,18406,16957,17972,19563,20106,20449,19860,19343,18128,17298,16004,16422,14618,13017,11532,10089,8326,6579,4385,3470,2854,2128,1785,1707,2138,2406,2847,4951
